userName,score,content,case_folding,hasil_normalisasi,tokenizing,stopword_removal,Sentimen,label_svm,Topik_LDA,processed_words,servqual_label
Pengguna Google,1,Susah banget + ribet banget. Server down mulu. Udah dibenahi ke kantor BPJS bisa login tapi gabisa daftar di RS karna gagal terhubung ke server RS. Sama aja kek daftar manual terus ke RS. Ruwettttt aplikasi ruwettttt.,susah banget  ribet banget server down mulu udah dibenahi ke kantor bpjs bisa login tapi gabisa daftar di rs karna gagal terhubung ke server rs sama aja kek daftar manual terus ke rs ruwettttt aplikasi ruwettttt,susah banget ribet banget server down melulu sudah dibenahi ke kantor bpjs bisa login tetapi tidak bisa daftar di rumah sakit karena gagal terhubung ke server rumah sakit sama saja seperti daftar manual terus ke rumah sakit ruwettttt aplikasi ruwettttt,"['susah', 'banget', 'ribet', 'banget', 'server', 'down', 'melulu', 'sudah', 'dibenahi', 'ke', 'kantor', 'bpjs', 'bisa', 'login', 'tetapi', 'tidak', 'bisa', 'daftar', 'di', 'rumah', 'sakit', 'karena', 'gagal', 'terhubung', 'ke', 'server', 'rumah', 'sakit', 'sama', 'saja', 'seperti', 'daftar', 'manual', 'terus', 'ke', 'rumah', 'sakit', 'ruwettttt', 'aplikasi', 'ruwettttt']","['susah', 'banget', 'ribet', 'banget', 'server', 'down', 'melulu', 'sudah', 'dibenahi', 'kantor', 'bpjs', 'bisa', 'login', 'tidak', 'bisa', 'daftar', 'rumah', 'sakit', 'gagal', 'terhubung', 'server', 'rumah', 'sakit', 'daftar', 'manual', 'rumah', 'sakit', 'ruwettttt', 'aplikasi', 'ruwettttt']",1,1,1,"['susah', 'banget', 'ribet', 'banget', 'server', 'down', 'melulu', 'sudah', 'dibenahi', 'kantor', 'bpjs', 'bisa', 'login', 'tidak', 'bisa', 'daftar', 'rumah', 'sakit', 'gagal', 'terhubung', 'server', 'rumah', 'sakit', 'daftar', 'manual', 'rumah', 'sakit', 'ruwettttt', 'aplikasi', 'ruwettttt']",reliability
Pengguna Google,5,"Aplikasi sudah bagus ,namun akan lebih mudah bagi peserta jika ditambahkan fitur layanan merubah data kk dan penambahan peserta baru bagi peserta yang ada perubahan kk ,dan bisa lakukan di dalam aplikasi ini ,jadi tidak harus datang ke kantor bpjs terima kasih",aplikasi sudah bagus namun akan lebih mudah bagi peserta jika ditambahkan fitur layanan merubah data kk dan penambahan peserta baru bagi peserta yang ada perubahan kk dan bisa lakukan di dalam aplikasi ini jadi tidak harus datang ke kantor bpjs terima kasih,aplikasi sudah bagus namun akan lebih mudah bagi peserta jika ditambahkan fitur layanan merubah data kk dan penambahan peserta baru bagi peserta yang ada perubahan kk dan bisa lakukan di dalam aplikasi ini jadi tidak harus datang ke kantor bpjs terima kasih,"['aplikasi', 'sudah', 'bagus', 'namun', 'akan', 'lebih', 'mudah', 'bagi', 'peserta', 'jika', 'ditambahkan', 'fitur', 'layanan', 'merubah', 'data', 'kk', 'dan', 'penambahan', 'peserta', 'baru', 'bagi', 'peserta', 'yang', 'ada', 'perubahan', 'kk', 'dan', 'bisa', 'lakukan', 'di', 'dalam', 'aplikasi', 'ini', 'jadi', 'tidak', 'harus', 'datang', 'ke', 'kantor', 'bpjs', 'terima', 'kasih']","['aplikasi', 'sudah', 'bagus', 'lebih', 'mudah', 'peserta', 'fitur', 'layanan', 'merubah', 'data', 'kk', 'penambahan', 'peserta', 'peserta', 'perubahan', 'kk', 'bisa', 'lakukan', 'aplikasi', 'tidak', 'kantor', 'bpjs', 'terima', 'kasih']",0,1,1,"['aplikasi', 'sudah', 'bagus', 'lebih', 'mudah', 'peserta', 'fitur', 'layanan', 'merubah', 'data', 'kk', 'penambahan', 'peserta', 'peserta', 'perubahan', 'kk', 'bisa', 'lakukan', 'aplikasi', 'tidak', 'kantor', 'bpjs', 'terima', 'kasih']",reliability
Pengguna Google,1,Kok gk bisa login ke aku mobile jkn saya??? Padahal saya mengisi nya sudah benar😡😡😡 Mohon di perbaiki lagi🙏🏻🙏🏻🙏🏻,kok gk bisa login ke aku mobile jkn saya padahal saya mengisi nya sudah benar mohon di perbaiki lagi,kok tidak bisa login ke aku mobile jkn saya padahal saya mengisi ya sudah benar mohon di perbaiki lagi,"['kok', 'tidak', 'bisa', 'login', 'ke', 'aku', 'mobile', 'jkn', 'saya', 'padahal', 'saya', 'mengisi', 'ya', 'sudah', 'benar', 'mohon', 'di', 'perbaiki', 'lagi']","['tidak', 'bisa', 'login', 'mobile', 'jkn', 'mengisi', 'sudah', 'mohon', 'perbaiki']",2,0,0,"['tidak', 'bisa', 'login', 'mobile', 'jkn', 'mengisi', 'sudah', 'mohon', 'perbaiki']",reliability
Pengguna Google,1,Kenapa setelah di update tidak bisa login...,kenapa setelah di update tidak bisa login,kenapa setelah di memperbarui tidak bisa login,"['kenapa', 'setelah', 'di', 'memperbarui', 'tidak', 'bisa', 'login']","['memperbarui', 'tidak', 'bisa', 'login']",0,0,0,"['memperbarui', 'tidak', 'bisa', 'login']",reliability
Pengguna Google,5,Bgus😍,bgus,bagus,['bagus'],['bagus'],2,2,1,['bagus'],Tidak Ada Kecocokan
Pengguna Google,1,Kode OTP tidak masuk masuk pdhl sudah berulang ulang kali di minta di kirimkan kode OTP,kode otp tidak masuk masuk pdhl sudah berulang ulang kali di minta di kirimkan kode otp,kode otp tidak masuk masuk padahal sudah berulang ulang kali di meminta di kirimkan kode otp,"['kode', 'otp', 'tidak', 'masuk', 'masuk', 'padahal', 'sudah', 'berulang', 'ulang', 'kali', 'di', 'meminta', 'di', 'kirimkan', 'kode', 'otp']","['kode', 'otp', 'tidak', 'masuk', 'masuk', 'sudah', 'berulang', 'ulang', 'kali', 'kirimkan', 'kode', 'otp']",1,1,2,"['kode', 'otp', 'tidak', 'masuk', 'masuk', 'sudah', 'berulang', 'ulang', 'kali', 'kirimkan', 'kode', 'otp']",assurance
Pengguna Google,1,"Tolong di betulin dulu lah, itu pas Regis nomor kedaftar belum sampe submit malah gabisa dipake lagi kan aneh. Terus siapa yg megang itu nomornya",tolong di betulin dulu lah itu pas regis nomor kedaftar belum sampe submit malah gabisa dipake lagi kan aneh terus siapa yg megang itu nomornya,tolong di betulin dulu lah itu ketika regis nomor kedaftar belum sampai submit malah tidak bisa dipakai lagi kan jelek terus siapa yang memegang itu nomornya,"['tolong', 'di', 'betulin', 'dulu', 'lah', 'itu', 'ketika', 'regis', 'nomor', 'kedaftar', 'belum', 'sampai', 'submit', 'malah', 'tidak', 'bisa', 'dipakai', 'lagi', 'kan', 'jelek', 'terus', 'siapa', 'yang', 'memegang', 'itu', 'nomornya']","['tolong', 'betulin', 'regis', 'nomor', 'kedaftar', 'submit', 'tidak', 'bisa', 'dipakai', 'jelek', 'memegang', 'nomornya']",1,1,2,"['tolong', 'betulin', 'regis', 'nomor', 'kedaftar', 'submit', 'tidak', 'bisa', 'dipakai', 'jelek', 'memegang', 'nomornya']",reliability
Pengguna Google,1,Ini dari dulu mau daftar kok gak pernah dikasih OTP,ini dari dulu mau daftar kok gak pernah dikasih otp,ini dari dulu mau daftar kok tidak pernah dikasih otp,"['ini', 'dari', 'dulu', 'mau', 'daftar', 'kok', 'tidak', 'pernah', 'dikasih', 'otp']","['daftar', 'tidak', 'dikasih', 'otp']",0,1,2,"['daftar', 'tidak', 'dikasih', 'otp']",reliability
Pengguna Google,5,Mantap Aplikasi berjalan lancar dan kumplit,mantap aplikasi berjalan lancar dan kumplit,mantap aplikasi berjalan lancar dan kumplit,"['mantap', 'aplikasi', 'berjalan', 'lancar', 'dan', 'kumplit']","['mantap', 'aplikasi', 'berjalan', 'lancar', 'kumplit']",0,0,1,"['mantap', 'aplikasi', 'berjalan', 'lancar', 'kumplit']",reliability
Pengguna Google,1,"APLIKASI BODOH kenapa tidak bisa daftar, padahal nomer sudah benar, aplikasi aneh. nomer saya belum pernah digunakan, tapi selalu dibilang sudah pernah digunakan yang lain, aplikasi pemerintah kok abal-abal gini, kualitas kurang jauuuh",aplikasi bodoh kenapa tidak bisa daftar padahal nomer sudah benar aplikasi aneh nomer saya belum pernah digunakan tapi selalu dibilang sudah pernah digunakan yang lain aplikasi pemerintah kok abalabal gini kualitas kurang jauuuh,aplikasi bodoh kenapa tidak bisa daftar padahal nomor sudah benar aplikasi jelek nomor saya belum pernah digunakan tetapi selalu dibilang sudah pernah digunakan yang lain aplikasi pemerintah kok abalabal begini kualitas kurang jauuuh,"['aplikasi', 'bodoh', 'kenapa', 'tidak', 'bisa', 'daftar', 'padahal', 'nomor', 'sudah', 'benar', 'aplikasi', 'jelek', 'nomor', 'saya', 'belum', 'pernah', 'digunakan', 'tetapi', 'selalu', 'dibilang', 'sudah', 'pernah', 'digunakan', 'yang', 'lain', 'aplikasi', 'pemerintah', 'kok', 'abalabal', 'begini', 'kualitas', 'kurang', 'jauuuh']","['aplikasi', 'bodoh', 'tidak', 'bisa', 'daftar', 'nomor', 'sudah', 'aplikasi', 'jelek', 'nomor', 'dibilang', 'sudah', 'aplikasi', 'pemerintah', 'abalabal', 'kualitas', 'jauuuh']",1,1,2,"['aplikasi', 'bodoh', 'tidak', 'bisa', 'daftar', 'nomor', 'sudah', 'aplikasi', 'jelek', 'nomor', 'dibilang', 'sudah', 'aplikasi', 'pemerintah', 'abalabal', 'kualitas', 'jauuuh']",tangibles
Pengguna Google,5,Mantap aplikasi nya mau merubah paskes tidak perlu datang ke kantor BPJS kesehatan.👍👍👍,mantap aplikasi nya mau merubah paskes tidak perlu datang ke kantor bpjs kesehatan,mantap aplikasi ya mau merubah fasilitas kesehatan tidak perlu datang ke kantor bpjs kesehatan,"['mantap', 'aplikasi', 'ya', 'mau', 'merubah', 'fasilitas', 'kesehatan', 'tidak', 'perlu', 'datang', 'ke', 'kantor', 'bpjs', 'kesehatan']","['mantap', 'aplikasi', 'merubah', 'fasilitas', 'kesehatan', 'tidak', 'kantor', 'bpjs', 'kesehatan']",1,1,1,"['mantap', 'aplikasi', 'merubah', 'fasilitas', 'kesehatan', 'tidak', 'kantor', 'bpjs', 'kesehatan']",tangibles
Pengguna Google,5,Mantap semoga berhasil,mantap semoga berhasil,mantap semoga berhasil,"['mantap', 'semoga', 'berhasil']","['mantap', 'semoga', 'berhasil']",2,2,1,"['mantap', 'semoga', 'berhasil']",Tidak Ada Kecocokan
Pengguna Google,5,Terima kasih pendaftran berhasil,terima kasih pendaftran berhasil,terima kasih pendaftran berhasil,"['terima', 'kasih', 'pendaftran', 'berhasil']","['terima', 'kasih', 'pendaftran', 'berhasil']",2,2,1,"['terima', 'kasih', 'pendaftran', 'berhasil']",Tidak Ada Kecocokan
Pengguna Google,5,Aplikasinya mantaap dan sangat membantu sekali tanpa harus membawa kartu hardcopy nya,aplikasinya mantaap dan sangat membantu sekali tanpa harus membawa kartu hardcopy nya,aplikasinya mantap dan sangat membantu sekali tanpa harus membawa kartu hardcopy ya,"['aplikasinya', 'mantap', 'dan', 'sangat', 'membantu', 'sekali', 'tanpa', 'harus', 'membawa', 'kartu', 'hardcopy', 'ya']","['aplikasinya', 'mantap', 'sangat', 'membantu', 'membawa', 'kartu', 'hardcopy']",2,2,1,"['aplikasinya', 'mantap', 'sangat', 'membantu', 'membawa', 'kartu', 'hardcopy']",responsiveness
Pengguna Google,1,"aplikasi busuk sms masuk telat terus ngabis2in pulsa,aplikasi pemerintah koyok jembut bredel",aplikasi busuk sms masuk telat terus ngabisin pulsaaplikasi pemerintah koyok jembut bredel,aplikasi busuk sms masuk telat terus menghabiskan pulsaaplikasi pemerintah koyok jembut bredel,"['aplikasi', 'busuk', 'sms', 'masuk', 'telat', 'terus', 'menghabiskan', 'pulsaaplikasi', 'pemerintah', 'koyok', 'jembut', 'bredel']","['aplikasi', 'busuk', 'sms', 'masuk', 'telat', 'menghabiskan', 'pulsaaplikasi', 'pemerintah', 'koyok', 'jembut', 'bredel']",1,1,0,"['aplikasi', 'busuk', 'sms', 'masuk', 'telat', 'menghabiskan', 'pulsaaplikasi', 'pemerintah', 'koyok', 'jembut', 'bredel']",tangibles
Pengguna Google,1,Aplikasi tidak sesuai dengan kebutuhan,aplikasi tidak sesuai dengan kebutuhan,aplikasi tidak sesuai dengan kebutuhan,"['aplikasi', 'tidak', 'sesuai', 'dengan', 'kebutuhan']","['aplikasi', 'tidak', 'sesuai', 'kebutuhan']",0,1,2,"['aplikasi', 'tidak', 'sesuai', 'kebutuhan']",responsiveness
Pengguna Google,1,baru kali ini aplikasi ribet.. hp standar normal malah suruh root kan anehh,baru kali ini aplikasi ribet hp standar normal malah suruh root kan anehh,baru kali ini aplikasi ribet hp standar normal malah suruh root kan anehh,"['baru', 'kali', 'ini', 'aplikasi', 'ribet', 'hp', 'standar', 'normal', 'malah', 'suruh', 'root', 'kan', 'anehh']","['kali', 'aplikasi', 'ribet', 'hp', 'standar', 'normal', 'suruh', 'root', 'anehh']",1,1,0,"['kali', 'aplikasi', 'ribet', 'hp', 'standar', 'normal', 'suruh', 'root', 'anehh']",tangibles
Pengguna Google,5,fasilitas dan pelayanan yang sangat mudah dan membantu masyarakat,fasilitas dan pelayanan yang sangat mudah dan membantu masyarakat,fasilitas dan pelayanan yang sangat mudah dan membantu masyarakat,"['fasilitas', 'dan', 'pelayanan', 'yang', 'sangat', 'mudah', 'dan', 'membantu', 'masyarakat']","['fasilitas', 'pelayanan', 'sangat', 'mudah', 'membantu', 'masyarakat']",2,2,1,"['fasilitas', 'pelayanan', 'sangat', 'mudah', 'membantu', 'masyarakat']",reliability
Pengguna Google,5,Recommended 👍,recommended,recommended,['recommended'],['recommended'],0,0,0,['recommended'],Tidak Ada Kecocokan
Pengguna Google,4,Lumayan membantu cm untk masukkin bpjs anak gmn ya yg gk 1 kk,lumayan membantu cm untk masukkin bpjs anak gmn ya yg gk  kk,lumayan membantu cuma untuk masukkin bpjs anak bagaimana ya yang tidak kk,"['lumayan', 'membantu', 'cuma', 'untuk', 'masukkin', 'bpjs', 'anak', 'bagaimana', 'ya', 'yang', 'tidak', 'kk']","['lumayan', 'membantu', 'masukkin', 'bpjs', 'anak', 'tidak', 'kk']",1,1,0,"['lumayan', 'membantu', 'masukkin', 'bpjs', 'anak', 'tidak', 'kk']",reliability
Pengguna Google,5,Tingkat kan lagi pelayanannya👍👍,tingkat kan lagi pelayanannya,tingkat kan lagi pelayanannya,"['tingkat', 'kan', 'lagi', 'pelayanannya']","['tingkat', 'pelayanannya']",2,2,1,"['tingkat', 'pelayanannya']",Tidak Ada Kecocokan
Pengguna Google,1,"Baru aja mau daftar gabisa saya udah ganti 4x nomer masa gada satupun yg kode otp sms nya masuk, saya kira ke wa juga gada ini baru awal daftar aja kek gini haduhhh kebanyakan korupsi",baru aja mau daftar gabisa saya udah ganti x nomer masa gada satupun yg kode otp sms nya masuk saya kira ke wa juga gada ini baru awal daftar aja kek gini haduhhh kebanyakan korupsi,baru saja mau daftar tidak bisa saya sudah ganti kali nomor masa tidak ada satupun yang kode otp sms ya masuk saya kira ke WhatsApp juga tidak ada ini baru awal daftar saja seperti begini haduhhh kebanyakan korupsi,"['baru', 'saja', 'mau', 'daftar', 'tidak', 'bisa', 'saya', 'sudah', 'ganti', 'kali', 'nomor', 'masa', 'tidak', 'ada', 'satupun', 'yang', 'kode', 'otp', 'sms', 'ya', 'masuk', 'saya', 'kira', 'ke', 'WhatsApp', 'juga', 'tidak', 'ada', 'ini', 'baru', 'awal', 'daftar', 'saja', 'seperti', 'begini', 'haduhhh', 'kebanyakan', 'korupsi']","['daftar', 'tidak', 'bisa', 'sudah', 'ganti', 'kali', 'nomor', 'tidak', 'satupun', 'kode', 'otp', 'sms', 'masuk', 'WhatsApp', 'tidak', 'daftar', 'haduhhh', 'kebanyakan', 'korupsi']",1,1,2,"['daftar', 'tidak', 'bisa', 'sudah', 'ganti', 'kali', 'nomor', 'tidak', 'satupun', 'kode', 'otp', 'sms', 'masuk', 'WhatsApp', 'tidak', 'daftar', 'haduhhh', 'kebanyakan', 'korupsi']",reliability
Pengguna Google,3,"Ga bisa nerima kode Verifikasi ke nomr HP, gimana ya? Tolong dong saya butuh kartu nya ni, kenapa harus melalui apk ga jelas si. Rumah saya ke kantor BPJS jauh",ga bisa nerima kode verifikasi ke nomr hp gimana ya tolong dong saya butuh kartu nya ni kenapa harus melalui apk ga jelas si rumah saya ke kantor bpjs jauh,tidak bisa menerima kode verifikasi ke nomr hp bagaimana ya tolong dong saya butuh kartu ya nih kenapa harus melalui aplikasi tidak jelas sih rumah saya ke kantor bpjs jauh,"['tidak', 'bisa', 'menerima', 'kode', 'verifikasi', 'ke', 'nomr', 'hp', 'bagaimana', 'ya', 'tolong', 'dong', 'saya', 'butuh', 'kartu', 'ya', 'nih', 'kenapa', 'harus', 'melalui', 'aplikasi', 'tidak', 'jelas', 'sih', 'rumah', 'saya', 'ke', 'kantor', 'bpjs', 'jauh']","['tidak', 'bisa', 'menerima', 'kode', 'verifikasi', 'nomr', 'hp', 'tolong', 'butuh', 'kartu', 'aplikasi', 'tidak', 'rumah', 'kantor', 'bpjs']",1,1,2,"['tidak', 'bisa', 'menerima', 'kode', 'verifikasi', 'nomr', 'hp', 'tolong', 'butuh', 'kartu', 'aplikasi', 'tidak', 'rumah', 'kantor', 'bpjs']",reliability
Pengguna Google,1,tidak dikirim kode OTP,tidak dikirim kode otp,tidak dikirim kode otp,"['tidak', 'dikirim', 'kode', 'otp']","['tidak', 'dikirim', 'kode', 'otp']",1,1,2,"['tidak', 'dikirim', 'kode', 'otp']",assurance
Pengguna Google,5,Bagus jozzzz... Gandossss,bagus jozzzz gandossss,bagus jozzzz gandossss,"['bagus', 'jozzzz', 'gandossss']","['bagus', 'jozzzz', 'gandossss']",2,2,1,"['bagus', 'jozzzz', 'gandossss']",Tidak Ada Kecocokan
Pengguna Google,5,makasih,makasih,terima kasih,"['terima', 'kasih']","['terima', 'kasih']",2,2,1,"['terima', 'kasih']",Tidak Ada Kecocokan
Pengguna Google,4,Lebih mudah pakai nya,lebih mudah pakai nya,lebih mudah pakai ya,"['lebih', 'mudah', 'pakai', 'ya']","['lebih', 'mudah', 'pakai']",2,2,1,"['lebih', 'mudah', 'pakai']",reliability
Pengguna Google,1,"Dri tdi dftr nungguin kode OTP doang, ngg masuk². Ini apknya gmna sih.",dri tdi dftr nungguin kode otp doang ngg masuk ini apknya gmna sih,dari tadi daftar menunggu kode otp doang tidak masuk ini apknya bagaimana sih,"['dari', 'tadi', 'daftar', 'menunggu', 'kode', 'otp', 'doang', 'tidak', 'masuk', 'ini', 'apknya', 'bagaimana', 'sih']","['daftar', 'menunggu', 'kode', 'otp', 'doang', 'tidak', 'masuk', 'apknya']",1,1,2,"['daftar', 'menunggu', 'kode', 'otp', 'doang', 'tidak', 'masuk', 'apknya']",assurance
Pengguna Google,3,keseringan offline offline nth apalah,keseringan offline offline nth apalah,keseringan offline offline nth apalah,"['keseringan', 'offline', 'offline', 'nth', 'apalah']","['keseringan', 'offline', 'offline', 'nth', 'apalah']",1,0,0,"['keseringan', 'offline', 'offline', 'nth', 'apalah']",Tidak Ada Kecocokan
Pengguna Google,1,"Ini aplikasi makin kesini makin gak jelas, masa gabisa login ada kata2 "" Demi keamanan bersama blablabla tidak bisa akses hp yg sudah di root"" Nih bpjs saya kasih tau hp saya ga pernah di root, saya juga bayar iuran bpjs, aplikasi juga saya bayar dengan kuota, masa pelayanan ke masyarakat begini, banyak yg masyarakat hidupnya udah susah, ya bpjs jgn nyusahin lagi dong, kita ini pengguna bpjs bayar, dan yg geratis juga udah di subsidi pemerintah, kmon laaaah masa mau akses ajah susah, perbaiki y!",ini aplikasi makin kesini makin gak jelas masa gabisa login ada kata  demi keamanan bersama blablabla tidak bisa akses hp yg sudah di root nih bpjs saya kasih tau hp saya ga pernah di root saya juga bayar iuran bpjs aplikasi juga saya bayar dengan kuota masa pelayanan ke masyarakat begini banyak yg masyarakat hidupnya udah susah ya bpjs jgn nyusahin lagi dong kita ini pengguna bpjs bayar dan yg geratis juga udah di subsidi pemerintah kmon laaaah masa mau akses ajah susah perbaiki y,ini aplikasi makin kesini makin tidak jelas masa tidak bisa login ada kata demi keamanan bersama blablabla tidak bisa akses hp yang sudah di root nih bpjs saya kasih tau hp saya tidak pernah di root saya juga bayar iuran bpjs aplikasi juga saya bayar dengan kuota masa pelayanan ke masyarakat begini banyak yang masyarakat hidupnya sudah susah ya bpjs jangan menyusahkan lagi dong kita ini pengguna bpjs bayar dan yang geratis juga sudah di subsidi pemerintah kmon lah masa mau akses saja susah perbaiki ya,"['ini', 'aplikasi', 'makin', 'kesini', 'makin', 'tidak', 'jelas', 'masa', 'tidak', 'bisa', 'login', 'ada', 'kata', 'demi', 'keamanan', 'bersama', 'blablabla', 'tidak', 'bisa', 'akses', 'hp', 'yang', 'sudah', 'di', 'root', 'nih', 'bpjs', 'saya', 'kasih', 'tau', 'hp', 'saya', 'tidak', 'pernah', 'di', 'root', 'saya', 'juga', 'bayar', 'iuran', 'bpjs', 'aplikasi', 'juga', 'saya', 'bayar', 'dengan', 'kuota', 'masa', 'pelayanan', 'ke', 'masyarakat', 'begini', 'banyak', 'yang', 'masyarakat', 'hidupnya', 'sudah', 'susah', 'ya', 'bpjs', 'jangan', 'menyusahkan', 'lagi', 'dong', 'kita', 'ini', 'pengguna', 'bpjs', 'bayar', 'dan', 'yang', 'geratis', 'juga', 'sudah', 'di', 'subsidi', 'pemerintah', 'kmon', 'lah', 'masa', 'mau', 'akses', 'saja', 'susah', 'perbaiki', 'ya']","['aplikasi', 'kesini', 'tidak', 'tidak', 'bisa', 'login', 'keamanan', 'blablabla', 'tidak', 'bisa', 'akses', 'hp', 'sudah', 'root', 'bpjs', 'kasih', 'tau', 'hp', 'tidak', 'root', 'bayar', 'iuran', 'bpjs', 'aplikasi', 'bayar', 'kuota', 'pelayanan', 'masyarakat', 'masyarakat', 'hidupnya', 'sudah', 'susah', 'bpjs', 'menyusahkan', 'pengguna', 'bpjs', 'bayar', 'geratis', 'sudah', 'subsidi', 'pemerintah', 'kmon', 'akses', 'susah', 'perbaiki']",1,1,0,"['aplikasi', 'kesini', 'tidak', 'tidak', 'bisa', 'login', 'keamanan', 'blablabla', 'tidak', 'bisa', 'akses', 'hp', 'sudah', 'root', 'bpjs', 'kasih', 'tau', 'hp', 'tidak', 'root', 'bayar', 'iuran', 'bpjs', 'aplikasi', 'bayar', 'kuota', 'pelayanan', 'masyarakat', 'masyarakat', 'hidupnya', 'sudah', 'susah', 'bpjs', 'menyusahkan', 'pengguna', 'bpjs', 'bayar', 'geratis', 'sudah', 'subsidi', 'pemerintah', 'kmon', 'akses', 'susah', 'perbaiki']",reliability
Pengguna Google,5,Efisien flexibel ga ribet sangat membantu dalam keadaan darurat 🙏,efisien flexibel ga ribet sangat membantu dalam keadaan darurat,efisien flexibel tidak ribet sangat membantu dalam keadaan darurat,"['efisien', 'flexibel', 'tidak', 'ribet', 'sangat', 'membantu', 'dalam', 'keadaan', 'darurat']","['efisien', 'flexibel', 'tidak', 'ribet', 'sangat', 'membantu', 'darurat']",0,0,1,"['efisien', 'flexibel', 'tidak', 'ribet', 'sangat', 'membantu', 'darurat']",reliability
Pengguna Google,5,👍🙏👌,,,[],[],0,0,0,[],Tidak Ada Kecocokan
Pengguna Google,5,Ok lumayan bagus. Tetap perkembangkan,ok lumayan bagus tetap perkembangkan,baik lumayan bagus tetap perkembangkan,"['baik', 'lumayan', 'bagus', 'tetap', 'perkembangkan']","['baik', 'lumayan', 'bagus', 'perkembangkan']",2,2,1,"['baik', 'lumayan', 'bagus', 'perkembangkan']",Tidak Ada Kecocokan
