userName,score,content,case_folding,hasil_normalisasi,tokenizing,stopword_removal,Label,label_svm,Topik_LDA,processed_words,servqual_label
Pengguna Google,5,Sangat mempermudah,sangat mempermudah,sangat mempermudah,"['sangat', 'mempermudah']","['sangat', 'mempermudah']",2,2,2,"['sangat', 'mempermudah']",responsiveness
Pengguna Google,1,"kenapa kirim kode verifikasi aja lama, gk masuk2 smsnya, dicoba berkali-kali gk masuk smsnya, nomer udah benar, nomer masih aktif dan terpasang di hp",kenapa kirim kode verifikasi aja lama gk masuk smsnya dicoba berkalikali gk masuk smsnya nomer udah benar nomer masih aktif dan terpasang di hp,kenapa kirim kode verifikasi saja lama tidak masuk smsnya dicoba berkalikali tidak masuk smsnya nomor sudah benar nomor masih aktif dan terpasang di hp,"['kenapa', 'kirim', 'kode', 'verifikasi', 'saja', 'lama', 'tidak', 'masuk', 'smsnya', 'dicoba', 'berkalikali', 'tidak', 'masuk', 'smsnya', 'nomor', 'sudah', 'benar', 'nomor', 'masih', 'aktif', 'dan', 'terpasang', 'di', 'hp']","['kirim', 'kode', 'verifikasi', 'tidak', 'masuk', 'smsnya', 'dicoba', 'berkalikali', 'tidak', 'masuk', 'smsnya', 'nomor', 'sudah', 'nomor', 'aktif', 'terpasang', 'hp']",1,1,1,"['kirim', 'kode', 'verifikasi', 'tidak', 'masuk', 'smsnya', 'dicoba', 'berkalikali', 'tidak', 'masuk', 'smsnya', 'nomor', 'sudah', 'nomor', 'aktif', 'terpasang', 'hp']",assurance
Pengguna Google,1,aplikasi ini rusak tolong segera diperbaiki,aplikasi ini rusak tolong segera diperbaiki,aplikasi ini rusak tolong segera diperbaiki,"['aplikasi', 'ini', 'rusak', 'tolong', 'segera', 'diperbaiki']","['aplikasi', 'rusak', 'tolong', 'diperbaiki']",1,1,1,"['aplikasi', 'rusak', 'tolong', 'diperbaiki']",tangibles
Pengguna Google,5,Bagus aplikasinya sangat mudah kasih pindah2 klinik,bagus aplikasinya sangat mudah kasih pindah klinik,bagus aplikasinya sangat mudah kasih pindah klinik,"['bagus', 'aplikasinya', 'sangat', 'mudah', 'kasih', 'pindah', 'klinik']","['bagus', 'aplikasinya', 'sangat', 'mudah', 'kasih', 'pindah', 'klinik']",3,3,2,"['bagus', 'aplikasinya', 'sangat', 'mudah', 'kasih', 'pindah', 'klinik']",empathy
Pengguna Google,5,Bgus apliksinya lancar proses nya,bgus apliksinya lancar proses nya,bagus apliksinya lancar proses ya,"['bagus', 'apliksinya', 'lancar', 'proses', 'ya']","['bagus', 'apliksinya', 'lancar', 'proses']",3,3,2,"['bagus', 'apliksinya', 'lancar', 'proses']",empathy
Pengguna Google,5,Sebuah aplikasi yang memudahkan dalam akses kesehatan,sebuah aplikasi yang memudahkan dalam akses kesehatan,sebuah aplikasi yang memudahkan dalam akses kesehatan,"['sebuah', 'aplikasi', 'yang', 'memudahkan', 'dalam', 'akses', 'kesehatan']","['aplikasi', 'memudahkan', 'akses', 'kesehatan']",3,3,2,"['aplikasi', 'memudahkan', 'akses', 'kesehatan']",responsiveness
Pengguna Google,1,Susah mau msuk,susah mau msuk,susah mau masuk,"['susah', 'mau', 'masuk']","['susah', 'masuk']",1,1,1,"['susah', 'masuk']",reliability
Pengguna Google,4,"Bagus sih apk nya, membantu bgt, tp ganti notlp lama bener kode otpnya gadapet2",bagus sih apk nya membantu bgt tp ganti notlp lama bener kode otpnya gadapet,bagus sih aplikasi ya membantu sangat tapi ganti notlp lama benar kode otpnya gadapet,"['bagus', 'sih', 'aplikasi', 'ya', 'membantu', 'sangat', 'tapi', 'ganti', 'notlp', 'lama', 'benar', 'kode', 'otpnya', 'gadapet']","['bagus', 'aplikasi', 'membantu', 'sangat', 'ganti', 'notlp', 'kode', 'otpnya', 'gadapet']",2,2,2,"['bagus', 'aplikasi', 'membantu', 'sangat', 'ganti', 'notlp', 'kode', 'otpnya', 'gadapet']",empathy
Pengguna Google,5,"Akses Kesehatan lebih mudah, pemindahan dan pengubahan nama jadi lebih mudah",akses kesehatan lebih mudah pemindahan dan pengubahan nama jadi lebih mudah,akses kesehatan lebih mudah pemindahan dan pengubahan nama jadi lebih mudah,"['akses', 'kesehatan', 'lebih', 'mudah', 'pemindahan', 'dan', 'pengubahan', 'nama', 'jadi', 'lebih', 'mudah']","['akses', 'kesehatan', 'lebih', 'mudah', 'pemindahan', 'pengubahan', 'nama', 'lebih', 'mudah']",3,3,2,"['akses', 'kesehatan', 'lebih', 'mudah', 'pemindahan', 'pengubahan', 'nama', 'lebih', 'mudah']",empathy
Pengguna Google,1,Aplikasi tidak sesuai dengan kebutuhan,aplikasi tidak sesuai dengan kebutuhan,aplikasi tidak sesuai dengan kebutuhan,"['aplikasi', 'tidak', 'sesuai', 'dengan', 'kebutuhan']","['aplikasi', 'tidak', 'sesuai', 'kebutuhan']",2,1,0,"['aplikasi', 'tidak', 'sesuai', 'kebutuhan']",tangibles
Pengguna Google,1,"Kenapa sih cara verifikasi nya dipersulit banget, udh ngirim lewat SMS tapi ga ada SMS yang masuk",kenapa sih cara verifikasi nya dipersulit banget udh ngirim lewat sms tapi ga ada sms yang masuk,kenapa sih cara verifikasi ya dipersulit banget sudah mengirim lewat sms tetapi tidak ada sms yang masuk,"['kenapa', 'sih', 'cara', 'verifikasi', 'ya', 'dipersulit', 'banget', 'sudah', 'mengirim', 'lewat', 'sms', 'tetapi', 'tidak', 'ada', 'sms', 'yang', 'masuk']","['verifikasi', 'dipersulit', 'banget', 'sudah', 'mengirim', 'sms', 'tidak', 'sms', 'masuk']",1,1,1,"['verifikasi', 'dipersulit', 'banget', 'sudah', 'mengirim', 'sms', 'tidak', 'sms', 'masuk']",assurance
Pengguna Google,1,Bukannya makin muda malah di persulit Kenapa pakek pulsa Kasih.n orang² yg susah Kenapa dikit² bayar dikit² bayar alasan administrasi lha apa lah Tolong di permudahkan 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,bukannya makin muda malah di persulit kenapa pakek pulsa kasihn orang yg susah kenapa dikit bayar dikit bayar alasan administrasi lha apa lah tolong di permudahkan,bukannya makin muda malah di persulit kenapa pakai pulsa kasihan orang yang susah kenapa dikit bayar dikit bayar alasan administrasi lah apa lah tolong di permudahkan,"['bukannya', 'makin', 'muda', 'malah', 'di', 'persulit', 'kenapa', 'pakai', 'pulsa', 'kasihan', 'orang', 'yang', 'susah', 'kenapa', 'dikit', 'bayar', 'dikit', 'bayar', 'alasan', 'administrasi', 'lah', 'apa', 'lah', 'tolong', 'di', 'permudahkan']","['muda', 'persulit', 'pakai', 'pulsa', 'kasihan', 'orang', 'susah', 'dikit', 'bayar', 'dikit', 'bayar', 'alasan', 'administrasi', 'tolong', 'permudahkan']",1,1,0,"['muda', 'persulit', 'pakai', 'pulsa', 'kasihan', 'orang', 'susah', 'dikit', 'bayar', 'dikit', 'bayar', 'alasan', 'administrasi', 'tolong', 'permudahkan']",Tidak Ada Kecocokan
Pengguna Google,3,"Sudah daftar sebelumnya dan tiba tiba Logout, saat Login ada tampilan salah password / no JKN salah, coba reset ulang kata sandi, tapi berulang kali gagal terus, padahal no verifikasi sudah dikirim ulang ( layanan tidak tersedia / coba beberapa saat lagi) Apakah harus daftar ulang? Terima kasih",sudah daftar sebelumnya dan tiba tiba logout saat login ada tampilan salah password  no jkn salah coba reset ulang kata sandi tapi berulang kali gagal terus padahal no verifikasi sudah dikirim ulang  layanan tidak tersedia  coba beberapa saat lagi apakah harus daftar ulang terima kasih,sudah daftar sebelumnya dan tiba tiba logout saat login ada tampilan salah password nomor jkn salah coba reset ulang kata sandi tetapi berulang kali gagal terus padahal nomor verifikasi sudah dikirim ulang layanan tidak tersedia coba beberapa saat lagi apakah harus daftar ulang terima kasih,"['sudah', 'daftar', 'sebelumnya', 'dan', 'tiba', 'tiba', 'logout', 'saat', 'login', 'ada', 'tampilan', 'salah', 'password', 'nomor', 'jkn', 'salah', 'coba', 'reset', 'ulang', 'kata', 'sandi', 'tetapi', 'berulang', 'kali', 'gagal', 'terus', 'padahal', 'nomor', 'verifikasi', 'sudah', 'dikirim', 'ulang', 'layanan', 'tidak', 'tersedia', 'coba', 'beberapa', 'saat', 'lagi', 'apakah', 'harus', 'daftar', 'ulang', 'terima', 'kasih']","['sudah', 'daftar', 'logout', 'login', 'tampilan', 'salah', 'password', 'nomor', 'jkn', 'salah', 'coba', 'reset', 'ulang', 'sandi', 'berulang', 'kali', 'gagal', 'nomor', 'verifikasi', 'sudah', 'dikirim', 'ulang', 'layanan', 'tidak', 'tersedia', 'coba', 'daftar', 'ulang', 'terima', 'kasih']",3,2,1,"['sudah', 'daftar', 'logout', 'login', 'tampilan', 'salah', 'password', 'nomor', 'jkn', 'salah', 'coba', 'reset', 'ulang', 'sandi', 'berulang', 'kali', 'gagal', 'nomor', 'verifikasi', 'sudah', 'dikirim', 'ulang', 'layanan', 'tidak', 'tersedia', 'coba', 'daftar', 'ulang', 'terima', 'kasih']",reliability
Pengguna Google,5,Olowww,olowww,olowww,['olowww'],['olowww'],2,2,2,['olowww'],Tidak Ada Kecocokan
Pengguna Google,1,Ga ke kirim trs sms nya?!?!??!?!?!??!?!,ga ke kirim trs sms nya,tidak ke kirim terus sms ya,"['tidak', 'ke', 'kirim', 'terus', 'sms', 'ya']","['tidak', 'kirim', 'sms']",2,2,1,"['tidak', 'kirim', 'sms']",assurance
Pengguna Google,1,Aplikasi tdk bs berjalan pd emulator atau perangkat yg di root ..pdhl hp msh orisinil..😭,aplikasi tdk bs berjalan pd emulator atau perangkat yg di root pdhl hp msh orisinil,aplikasi tidak bisa berjalan pada emulator atau perangkat yang di root padahal hp masih orisinil,"['aplikasi', 'tidak', 'bisa', 'berjalan', 'pada', 'emulator', 'atau', 'perangkat', 'yang', 'di', 'root', 'padahal', 'hp', 'masih', 'orisinil']","['aplikasi', 'tidak', 'bisa', 'berjalan', 'emulator', 'perangkat', 'root', 'hp', 'orisinil']",1,1,0,"['aplikasi', 'tidak', 'bisa', 'berjalan', 'emulator', 'perangkat', 'root', 'hp', 'orisinil']",tangibles
Pengguna Google,5,Mantapz,mantapz,mantapz,['mantapz'],['mantapz'],2,2,2,['mantapz'],Tidak Ada Kecocokan
Pengguna Google,1,"Kode gapcha nya gak muncul""gimna ini min waduh",kode gapcha nya gak munculgimna ini min waduh,kode gapcha ya tidak munculgimna ini min waduh,"['kode', 'gapcha', 'ya', 'tidak', 'munculgimna', 'ini', 'min', 'waduh']","['kode', 'gapcha', 'tidak', 'munculgimna']",1,1,1,"['kode', 'gapcha', 'tidak', 'munculgimna']",assurance
Pengguna Google,5,"Mantap aplikasinya, sangat membantu, sukses tingkatkan terus pelayanannya, terima kasih",mantap aplikasinya sangat membantu sukses tingkatkan terus pelayanannya terima kasih,mantap aplikasinya sangat membantu sukses tingkatkan terus pelayanannya terima kasih,"['mantap', 'aplikasinya', 'sangat', 'membantu', 'sukses', 'tingkatkan', 'terus', 'pelayanannya', 'terima', 'kasih']","['mantap', 'aplikasinya', 'sangat', 'membantu', 'sukses', 'tingkatkan', 'pelayanannya', 'terima', 'kasih']",3,3,2,"['mantap', 'aplikasinya', 'sangat', 'membantu', 'sukses', 'tingkatkan', 'pelayanannya', 'terima', 'kasih']",empathy
Pengguna Google,4,"Gak dapet kode otp, pas mau daftar di aplikasi, padahal udah coba ganti nomer hp berkali-kali tapi ttp aja gak dapet otp",gak dapet kode otp pas mau daftar di aplikasi padahal udah coba ganti nomer hp berkalikali tapi ttp aja gak dapet otp,tidak dapat kode otp ketika mau daftar di aplikasi padahal sudah coba ganti nomor hp berkalikali tetapi tetap saja tidak dapat otp,"['tidak', 'dapat', 'kode', 'otp', 'ketika', 'mau', 'daftar', 'di', 'aplikasi', 'padahal', 'sudah', 'coba', 'ganti', 'nomor', 'hp', 'berkalikali', 'tetapi', 'tetap', 'saja', 'tidak', 'dapat', 'otp']","['tidak', 'kode', 'otp', 'daftar', 'aplikasi', 'sudah', 'coba', 'ganti', 'nomor', 'hp', 'berkalikali', 'tidak', 'otp']",1,1,1,"['tidak', 'kode', 'otp', 'daftar', 'aplikasi', 'sudah', 'coba', 'ganti', 'nomor', 'hp', 'berkalikali', 'tidak', 'otp']",assurance
Pengguna Google,5,Aplikasi yg cukup membantu,aplikasi yg cukup membantu,aplikasi yang cukup membantu,"['aplikasi', 'yang', 'cukup', 'membantu']","['aplikasi', 'membantu']",2,2,2,"['aplikasi', 'membantu']",empathy
Pengguna Google,1,Untuk registrasi aja susah banget mau daftar .. kirim otp gak sampe2 padahal jaringan bagus .. sudah pake wifi masih aja gak bisa huh parah bet😠,untuk registrasi aja susah banget mau daftar  kirim otp gak sampe padahal jaringan bagus  sudah pake wifi masih aja gak bisa huh parah bet,untuk registrasi saja susah banget mau daftar kirim otp tidak sampai padahal jaringan bagus sudah pakai wifi masih saja tidak bisa huh parah sangat,"['untuk', 'registrasi', 'saja', 'susah', 'banget', 'mau', 'daftar', 'kirim', 'otp', 'tidak', 'sampai', 'padahal', 'jaringan', 'bagus', 'sudah', 'pakai', 'wifi', 'masih', 'saja', 'tidak', 'bisa', 'huh', 'parah', 'sangat']","['registrasi', 'susah', 'banget', 'daftar', 'kirim', 'otp', 'tidak', 'jaringan', 'bagus', 'sudah', 'pakai', 'wifi', 'tidak', 'bisa', 'huh', 'parah', 'sangat']",2,2,1,"['registrasi', 'susah', 'banget', 'daftar', 'kirim', 'otp', 'tidak', 'jaringan', 'bagus', 'sudah', 'pakai', 'wifi', 'tidak', 'bisa', 'huh', 'parah', 'sangat']",assurance
Pengguna Google,5,😏😏😏😏😏😏😏,,,[],[],2,2,0,[],Tidak Ada Kecocokan
Pengguna Google,5,Sangat mendukung sekali,sangat mendukung sekali,sangat mendukung sekali,"['sangat', 'mendukung', 'sekali']","['sangat', 'mendukung']",2,2,2,"['sangat', 'mendukung']",responsiveness
Pengguna Google,5,Lebe gampang mo urus perubahan data good,lebe gampang mo urus perubahan data good,lebe gampang mau urus perubahan data bagus,"['lebe', 'gampang', 'mau', 'urus', 'perubahan', 'data', 'bagus']","['lebe', 'gampang', 'urus', 'perubahan', 'data', 'bagus']",3,3,2,"['lebe', 'gampang', 'urus', 'perubahan', 'data', 'bagus']",Tidak Ada Kecocokan
Pengguna Google,5,Selama ini masih ok,selama ini masih ok,selama ini masih baik,"['selama', 'ini', 'masih', 'baik']",['baik'],2,2,2,['baik'],empathy
Pengguna Google,5,Pelayanan Ok,pelayanan ok,pelayanan baik,"['pelayanan', 'baik']","['pelayanan', 'baik']",3,3,2,"['pelayanan', 'baik']",empathy
Pengguna Google,5,Alhamdulillah semakin mudah berobat,alhamdulillah semakin mudah berobat,alhamdulillah semakin mudah berobat,"['alhamdulillah', 'semakin', 'mudah', 'berobat']","['alhamdulillah', 'mudah', 'berobat']",3,3,2,"['alhamdulillah', 'mudah', 'berobat']",empathy
Pengguna Google,1,"Sering ofline, pas hr h pendaftaran",sering ofline pas hr h pendaftaran,sering ofline ketika hari h pendaftaran,"['sering', 'ofline', 'ketika', 'hari', 'h', 'pendaftaran']","['ofline', 'h', 'pendaftaran']",3,3,0,"['ofline', 'h', 'pendaftaran']",Tidak Ada Kecocokan
Pengguna Google,5,Ok sangat,ok sangat,baik sangat,"['baik', 'sangat']","['baik', 'sangat']",2,2,2,"['baik', 'sangat']",empathy
Pengguna Google,1,Rujukan error,rujukan error,rujukan error,"['rujukan', 'error']","['rujukan', 'error']",1,1,0,"['rujukan', 'error']",tangibles
Pengguna Google,1,"Buruk banget aplikasinya, tiba2 banget di nonaktifkan dan ngak ada alesan sama sekali, rugi ngasih rating 5 aplikasi ini",buruk banget aplikasinya tiba banget di nonaktifkan dan ngak ada alesan sama sekali rugi ngasih rating  aplikasi ini,buruk banget aplikasinya tiba banget di nonaktifkan dan tidak ada alesan sama sekali rugi mengasih rating aplikasi ini,"['buruk', 'banget', 'aplikasinya', 'tiba', 'banget', 'di', 'nonaktifkan', 'dan', 'tidak', 'ada', 'alesan', 'sama', 'sekali', 'rugi', 'mengasih', 'rating', 'aplikasi', 'ini']","['buruk', 'banget', 'aplikasinya', 'banget', 'nonaktifkan', 'tidak', 'alesan', 'rugi', 'mengasih', 'rating', 'aplikasi']",1,1,1,"['buruk', 'banget', 'aplikasinya', 'banget', 'nonaktifkan', 'tidak', 'alesan', 'rugi', 'mengasih', 'rating', 'aplikasi']",tangibles
Pengguna Google,1,Kenapa saya ingin mendaftar tidak muncul kode verifikasi Mohon bantuan nya,kenapa saya ingin mendaftar tidak muncul kode verifikasi mohon bantuan nya,kenapa saya ingin mendaftar tidak muncul kode verifikasi mohon bantuan ya,"['kenapa', 'saya', 'ingin', 'mendaftar', 'tidak', 'muncul', 'kode', 'verifikasi', 'mohon', 'bantuan', 'ya']","['mendaftar', 'tidak', 'muncul', 'kode', 'verifikasi', 'mohon', 'bantuan']",1,1,0,"['mendaftar', 'tidak', 'muncul', 'kode', 'verifikasi', 'mohon', 'bantuan']",assurance
Pengguna Google,1,"Kok buat aplikasi banyak bug nya gini ya.. Developer nya gimana ya???..sudah masuk aplikasi , hp gak di root malah keluar popup hp di root..hadeeehhhh... Developer nya kaya Abal Abal..",kok buat aplikasi banyak bug nya gini ya developer nya gimana yasudah masuk aplikasi  hp gak di root malah keluar popup hp di roothadeeehhhh developer nya kaya abal abal,kok buat aplikasi banyak kekutu ya begini ya pengembang ya bagaimana yasudah masuk aplikasi hp tidak di root malah keluar popup hp di roothadeeehhhh pengembang ya seperti abal abal,"['kok', 'buat', 'aplikasi', 'banyak', 'kekutu', 'ya', 'begini', 'ya', 'pengembang', 'ya', 'bagaimana', 'yasudah', 'masuk', 'aplikasi', 'hp', 'tidak', 'di', 'root', 'malah', 'keluar', 'popup', 'hp', 'di', 'roothadeeehhhh', 'pengembang', 'ya', 'seperti', 'abal', 'abal']","['aplikasi', 'kekutu', 'pengembang', 'yasudah', 'masuk', 'aplikasi', 'hp', 'tidak', 'root', 'popup', 'hp', 'roothadeeehhhh', 'pengembang', 'abal', 'abal']",1,1,1,"['aplikasi', 'kekutu', 'pengembang', 'yasudah', 'masuk', 'aplikasi', 'hp', 'tidak', 'root', 'popup', 'hp', 'roothadeeehhhh', 'pengembang', 'abal', 'abal']",tangibles
Pengguna Google,4,Memudahkan informasi dan pelayanan,memudahkan informasi dan pelayanan,memudahkan informasi dan pelayanan,"['memudahkan', 'informasi', 'dan', 'pelayanan']","['memudahkan', 'informasi', 'pelayanan']",3,3,2,"['memudahkan', 'informasi', 'pelayanan']",empathy
Pengguna Google,3,"Setiap mau daftar online selalu tidak terhubung ke server Rmh Sakit yg dituju. Percuma online, kalau harus ngantri lagi ke RS nya",setiap mau daftar online selalu tidak terhubung ke server rmh sakit yg dituju percuma online kalau harus ngantri lagi ke rs nya,setiap mau daftar daring selalu tidak terhubung ke server rumah sakit yang dituju percuma daring kalau harus mengantre lagi ke rumah sakit ya,"['setiap', 'mau', 'daftar', 'daring', 'selalu', 'tidak', 'terhubung', 'ke', 'server', 'rumah', 'sakit', 'yang', 'dituju', 'percuma', 'daring', 'kalau', 'harus', 'mengantre', 'lagi', 'ke', 'rumah', 'sakit', 'ya']","['daftar', 'daring', 'tidak', 'terhubung', 'server', 'rumah', 'sakit', 'dituju', 'daring', 'mengantre', 'rumah', 'sakit']",1,1,0,"['daftar', 'daring', 'tidak', 'terhubung', 'server', 'rumah', 'sakit', 'dituju', 'daring', 'mengantre', 'rumah', 'sakit']",responsiveness
Pengguna Google,5,Oke sangat membantu sekali,oke sangat membantu sekali,bagus sangat membantu sekali,"['bagus', 'sangat', 'membantu', 'sekali']","['bagus', 'sangat', 'membantu']",3,3,2,"['bagus', 'sangat', 'membantu']",empathy
Pengguna Google,4,Snagt memudahkan dlm pelayanan kesehatan,snagt memudahkan dlm pelayanan kesehatan,snagt memudahkan dalam pelayanan kesehatan,"['snagt', 'memudahkan', 'dalam', 'pelayanan', 'kesehatan']","['snagt', 'memudahkan', 'pelayanan', 'kesehatan']",3,3,2,"['snagt', 'memudahkan', 'pelayanan', 'kesehatan']",empathy
Pengguna Google,5,Tingkatkan agar lebih baik ... Trima kasih !!!,tingkatkan agar lebih baik  trima kasih,tingkatkan agar lebih baik terima kasih,"['tingkatkan', 'agar', 'lebih', 'baik', 'terima', 'kasih']","['tingkatkan', 'lebih', 'baik', 'terima', 'kasih']",3,3,2,"['tingkatkan', 'lebih', 'baik', 'terima', 'kasih']",empathy
Pengguna Google,3,Verifikasi no lama sekali,verifikasi no lama sekali,verifikasi nomor lama sekali,"['verifikasi', 'nomor', 'lama', 'sekali']","['verifikasi', 'nomor']",2,2,1,"['verifikasi', 'nomor']",reliability
Pengguna Google,3,"Tolong perbaiki, aplikasi root terus tidak bisa berjalan pada sistem",tolong perbaiki aplikasi root terus tidak bisa berjalan pada sistem,tolong perbaiki aplikasi root terus tidak bisa berjalan pada sistem,"['tolong', 'perbaiki', 'aplikasi', 'root', 'terus', 'tidak', 'bisa', 'berjalan', 'pada', 'sistem']","['tolong', 'perbaiki', 'aplikasi', 'root', 'tidak', 'bisa', 'berjalan', 'sistem']",1,1,0,"['tolong', 'perbaiki', 'aplikasi', 'root', 'tidak', 'bisa', 'berjalan', 'sistem']",tangibles
Pengguna Google,1,"Malas banget setiap mau buka tiba2 logout,,, capek login mulu",malas banget setiap mau buka tiba logout capek login mulu,malas banget setiap mau buka tiba logout capek login melulu,"['malas', 'banget', 'setiap', 'mau', 'buka', 'tiba', 'logout', 'capek', 'login', 'melulu']","['malas', 'banget', 'buka', 'logout', 'capek', 'login', 'melulu']",1,2,1,"['malas', 'banget', 'buka', 'logout', 'capek', 'login', 'melulu']",Tidak Ada Kecocokan
Pengguna Google,1,"Aplikasi sampah, tiap memasukkan nomor HP di kolom registrasi, nunggu nomor OTP nya gak pernah masuk di SMS, SAMPAH",aplikasi sampah tiap memasukkan nomor hp di kolom registrasi nunggu nomor otp nya gak pernah masuk di sms sampah,aplikasi sampah tiap memasukkan nomor hp di kolom registrasi menunggu nomor otp ya tidak pernah masuk di sms sampah,"['aplikasi', 'sampah', 'tiap', 'memasukkan', 'nomor', 'hp', 'di', 'kolom', 'registrasi', 'menunggu', 'nomor', 'otp', 'ya', 'tidak', 'pernah', 'masuk', 'di', 'sms', 'sampah']","['aplikasi', 'sampah', 'memasukkan', 'nomor', 'hp', 'kolom', 'registrasi', 'menunggu', 'nomor', 'otp', 'tidak', 'masuk', 'sms', 'sampah']",1,1,1,"['aplikasi', 'sampah', 'memasukkan', 'nomor', 'hp', 'kolom', 'registrasi', 'menunggu', 'nomor', 'otp', 'tidak', 'masuk', 'sms', 'sampah']",assurance
